text,sentiment,label
@WPdesignteam @joebelfiore @windowsphone - You guys just taught #Google #Android how to design a decent phone. So much Metro. Good Job guys!,positive,2
"Hey @Apple, could you hook the voice memos app on the iPhone up with fine scrubbing? Journalists need love too.",neutral,1
@_Pao92 ah bueno!!! jeje ta bn... ps aqui #fb y #twitter . jeje x cierto ya no me sta siguiendo vdd?? :'( ahorita vi mis seguidores y no sta,neutral,1
Creating #Pareto charts using #Microsoft #Excel http://t.co/B6rYS5gX,neutral,1
Boaa noite #twitter *-*,neutral,1
Android Beam : partager du contenu entre devices Android via le NFC #google #nexusprime,neutral,1
Tenia qe comentar en #Twitter el concierto de caifanes poca modre yeah!!!!!,neutral,1
ese poco de pensamientos y frases de manes en #twitter... son pura pendejadas me imagino que no cumplen con ninguno.,neutral,1
"@Apple, #iOS5 #geolocation Suburbs with 2 words drops Map Pins in other States! Please fix.",negative,0
Is #Google #Flight Search a threat to the OTA and #travel #Meta #Search #market in India? Check- http://t.co/RuhglJMt #News,neutral,1
"Windows Phone News: Nokia, Sony und kommende Updates - Windows-News: http://t.co/BlU7a24D #wp7 #nokia #microsoft",neutral,1
#SteveJobs memorial at the Leawood @Apple store. http://t.co/UVgb05G6,neutral,1
Dear @Apple… If I make love to iCloud will ALL THE THINGS have my babies?,neutral,1
"#Steve #Jobs #Tribute iPhone 4S Cases Now Available #iphonecases
http://t.co/2hyurIiq
#stevejobstributecases
@ikaveri @iamsrk @apple",neutral,1
Only thing bad about the new @canon camera is that it has two compact flash cards... not one of SD. SD goes in my @apple computer. Damn you!,negative,0
http://t.co/7xjMqMv8 Dat het een lompe boer is : Dat wisten we al. Dat ie het echt niet snapt weten we nu ook. #fail #balmer #microsoft,neutral,1
"Nieuwe blogpost:Topsport: http://t.co/Fz5qx2cg 
#datacenter #privatecloud #microsoft",neutral,1
Android 4.0 Ice Cream Sandwich announcement round-up #android #google http://t.co/ExcNswwx,neutral,1
"Unwrapping Ice Cream Sandwich on the Galaxy Nexus: (Cross-posted on the Google Mobile blog)
Beaming a vi... http://t.co/Q2mvqxJf #google",neutral,1
@kymbersanden #google my favorite study guide,positive,2
"Apple sells 4 million iPhones in 3 days @apple keep doing what you are doing, because you are doing it well! http://t.co/ZZc6bE0w",positive,2
"On the blog we discuss #Microsoft embracing of #Apache #Hadoop for big data - 

http://t.co/q3YNLQck #opensource #bigdata #IT",neutral,1
http://t.co/5oK4XcOw Microsoft !! i hate you again !! #microsoft,negative,0
#LOVATICS! Wanna be in a fan book for @ddlovato let me know and ill send wat needs2b in it via #twitter,neutral,1
I hate when my phne do what it want on #twitter,neutral,1
ぺんてるのデジタルペン、オーリッド社のクラウド型テキスト化サービスと連携 ～スマートフォンからの操作で、手書きのデジタル化から、テキスト化が完結～（CNET Japan） ⇒ http://t.co/jtdAcA2W #twitter,neutral,1
@imightbewrong @apple @inthequeencity #teamapple,neutral,1
You know what would be awesome? If @QVC sold @apple iPads on easy pay. #yesplease,neutral,1
#Google #Panda Où est parti le 30 % de trafic perdu?  http://t.co/QONIToAg,neutral,1
#twitter #detik PKS Akan Abaikan Kontrak Politik dengan SBY - Partai Keadilan Sejahtera (PKS) masih berada di koalis... http://t.co/BbqFnSzm,neutral,1
JOIN OUR #TT ON #TWITTER FOLLOW @ThisIsYungFRESH & @macDej #TT #RatchetSymptoms,neutral,1
Lets not throw CJ under the bus yet.. Hes still a 100 million dollar #twitter guy!,neutral,1
"Anyone seen this? If your brand needs to track #SEO keyword landing through to a conversion, well #Google just capped …http://t.co/g4coBopL",neutral,1
RT @google_topic: Samsung、Android 4.0搭載のGoogleブランド端末「GALAXY Nexus」を発表 - ITmedia http://t.co/t0CrKsoo #google,neutral,1
"Day305, I'm thankful for the great customer service received today from @Apple via phone CS, new phone on the way #365daysofgratefulness",positive,2
"Этому багу в #Word уже более 8 лет! Как не стыдно, #Microsoft? http://t.co/hIgyYAvY",neutral,1
Steve Ballmer (CEO #Microsoft) heeft flink uitgehaald naar besturingssysteem #Android van #Google. Het zou te ingewikkeld en te vrij zijn,neutral,1
Virage Success Story - Harvard Business School pdf ebook:  http://t.co/JemEYNDb #google,neutral,1
@apple store to get my phone fixed... ppl lined up for 4s http://t.co/aUHQLiVy,neutral,1
"Consommation data affichée dans les paramètres, avec même une approximation de la consommation future !#google #nexusprime",neutral,1
#Twitter'Offf :D,neutral,1
@AsimRang @apple @umber well so far ive seen it for apps,neutral,1
#twitter #detik Hakim Imas Menangis Ikuti Sidang Perdana - Hakim Imas Dianasari tak kuasa menahan air matanya saat d... http://t.co/G3wgjL6R,neutral,1
"With the new #Google #Android 4.0 Ice-Cream Sandwich, you can take Panorama picture right Out-of-the-Box... SWEET!",positive,2
"OH: Sales guy @BestBuy: ""I'm not selling or using any @apple products during my mourning period over Job's passing."" hmmm..",neutral,1
Watch new technology under development of #Microsoft http://t.co/fQlhyAat,neutral,1
"loving new technology from @apple iPhone 4s, mac air and iCloud are unreal #technology",positive,2
This New Microsoft Technology Turns Anything Into A Touchscreen (MSFT) http://t.co/Qcih8fjg #apple #microsoft,neutral,1
Android 4.0 endast för enheter med 720p-skärm? http://t.co/BqpiYl6W #android #google #ics,neutral,1
Inline keyboard spell check is nice #ICS with native voice dictation. #Android #Google,positive,2
"RT @aljonkar: The new Samsung Galaxy nexus..

http://t.co/UtbpXrsj 

#Android
#Samsung 
#Google 
#WoW

CC @kha1989led 
@eisaahmad",neutral,1
.RT @edatpost: .@Apple fan Eric Holder spotted at the Genius Store http://t.co/LCTPxHF5,neutral,1
dear invisible intern/assistant: please go pick up my computer from the @apple hospital so i can upgrade to iOS5. thanks!,neutral,1
"#Job #ICT IT-Supporter/-in 50%: Universität Zürich, Zürich http://t.co/IzFSsjgo #Microsoft #IT",neutral,1
"#Apple, #Google, #Microsoft. Um was streiten wir eigentlich? Wer der bessere #Abhördienst ist? Oder was?",neutral,1
@apple why does #iPhone4 plus #iOS5 equal half the battery life?,negative,0
"Excelente mi Ranking Global en #Twitter estoy entre  4,551 de 18,299,114 :o Gracias a Ustedes y a sus RT y en Venezuela estoy de #250 yes Sr",neutral,1
"You know @apple It's been almost a week since I paid for iTunes Match, I would really like to use it. Any ETA on a fix?",negative,0
"RT @Apple Yea, our stores are open 7 days a week RT @Wasalu_Flora Me too? RT @DJ_BMONEY iPad ..+ iPhone 4s..= My Christmas gifts to my self.",neutral,1
"@iPhonologo si, vi el evento, pero si hay algo en lo que #google es bueno es en reportes .... analytics es genial",neutral,1
"msn, quase ninguem, facebook paradão geral despedindo, #twitter geral ralando :S'",neutral,1
@fashionNOGuilt haha! tomorrow should be less hectic too! 'cause everyone and their moms was at the @apple store today! ;],neutral,1
[10/20]何がどうすごい！？ Android4.0の新機能！ ⇒ http://t.co/BUGFa8Xj #twitter,neutral,1
"Believe it or not #political process is changing across all countries. Thanks to new social media #Facebook , #twitter, #google+",neutral,1
THANX ! @DesertBeacon @oldivory @bennettgina @yywhy #TWITTER Love and early #FF in case i cant see ! KEEP IT GOING ! #P2,neutral,1
#Microsoft We support you. Retweet if u support us or want to.,neutral,1
vou saindo do #TWITTER ....,neutral,1
@Apple erneut im Fadenkreuz - Umweltverschmutzung? @Apple -Zulieferer muss Produktion stoppen  http://t.co/aH9KgrLY,neutral,1
"@Apple please put the Tab button back in Pages for iPad. That hold my finger down, wait for the insert tab, then touch that for the tab. SMH",neutral,1
Aye @Me_Cedez get my bay out da way @Ful1time  ( swirlZ) gotta #Twitter,neutral,1
Bueno... #twitter OFF ! .... Mañanaa a casa ensamble con @NatiiGutiierrez & @pinkangel_26. :D !! Bona Noche ♥ :),neutral,1
Book Published! #Microsoft #SharePoint 2010 Power User Cookbook: http://t.co/A8ZqMpYP @spmentor http://t.co/v0mO0VkQ,neutral,1
Ain't really been on all day! Suppppp #Twitter,neutral,1
Thank you Steve @apple store 5th av. http://t.co/nSAisriP,positive,2
Microsoft Stores offer up free Windows Phone 7 devices #microsoft #microsoftstores: Microsoft's retail stores ar... http://t.co/r2RndN6Y,positive,2
"@madtruckman 'Modern Day Autograph"", I like the way you put that. #twitter",neutral,1
"I gotta say, Google's got some pretty catchy advertisements for Android and Chrome. #google #android",positive,2
#TeamFollowBack #iFollowBack #InstantFollowBack #Follow4Follow #network #tlow #twitter,neutral,1
"RT @zvitaly: Антивирус #Microsoft Security Essentials удаляет из системы браузер #Google #Chrome, считая его трояном PWS Win32/Zbot: htt ...",neutral,1
joga meu nome no #google pra ver no que vai dar ;) ♪,neutral,1
#iPhone 4S in Space http://t.co/jINNHVwz this is amazing #creative @apple your products inspire people to do unbelievable things,positive,2
#WindowsPhone7 would get a lot more blog and review love if #Microsoft provided a tool to grab screenshots. It's nearly impossible #wpt,negative,0
"#Microsoft åtnjuter ju, trots allt, fortfarande en liten gnutta respekt i branschen. Så varför är Steve Ballmer kvar?",neutral,1
"http://t.co/PUJYV9c0 With friends like #Billgates and #steveballmet at #microsoft, who needs enemies ;-)",negative,0
Prise de photo quasi instantannée #ouaaaaaaahhhhh #google #nexusprime,neutral,1
"Seriously - I have absolutely no offing clue what @Apple means by ""authorization"", nor how to do it.",negative,0
"RT @MarcDaley: #Samsung #Google announce new phone and then the #Apple #AppleStore goes down.

A little strange or am I reading too much ...",neutral,1
RT @BrightSideNews: @Google and @Samsung Announce the #Galaxy #Nexus http://t.co/dZHvFxVh #Android #ICS #Icecreamsandwich #Google #Samsung,neutral,1
"#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/I6woujUh #PampersHelloApps",neutral,1
I want everybody on earth to iMessage me.  Is there anyway the world can iMessage me without giving them my phone number??? @Apple,neutral,1
Is it just me or is #iOS5 faster for the iPad? @apple,positive,2
"Congrats to the 5 big #winners of the ""Get certified-Get happy"" #Sweepstakes!  EZ log-in&gt;Contests&gt;Winners:  http://t.co/396AtoHF #Microsoft",neutral,1
I'm nowhere near to be a scientst but thks to Steve Balmer 4 declarng me a scientst. Been using #Android frm last 3yrs. #Microsoft #Google,neutral,1
Im gonna need #Twitter to get all these problems fixed ASAP.,negative,0
RT @teresarod: Tengo lo que a mi me basta para ser feliz #(8) #twitter OFF como? No sabia!!,neutral,1
#SEOTIPS To find out what web pages of your website are indexed by #Google simply Google --&gt; site:http://t.co/xlsu6iPa,neutral,1
RT @RedDeerSteph: @Joelplane @apple I hear you! I've had trouble with my 3 & now 4. I've even turned down brightness. #andshuttingdownru ...,negative,0
"Upgrading my #iPad to #iOS5. When @Apple said it could take a couple of hours to install and restore it, they weren't kidding.",neutral,1
"#Alunos, vcs podem baixar a versão de avaliação do #Windows7 #Enterprise, de graça, diretamente da #Microsoft...Vejam - http://t.co/1rXnEpYl",neutral,1
SpeechTrans http://t.co/TW3SzX61 on @Apple App store listed as the #best bi-directional #Speech To Speech #Translator - Posts on Twitter,neutral,1
Cerulean is the most advanced ERP cloud for hosted dynamics #microsoft #dynamics - http://t.co/4J53yJwd,neutral,1
@oriondesarrollo en todas las #redessociales ahora también en #google+ http://t.co/z5oXYc0y,neutral,1
"@Apple iOS 5 is sweet! Notifications, phone search covers mail now, wifi sync, iCloud backup and integrated Twitter are all well done.",positive,2
"Parabéns, #Google. Vocês humilharam o #iOS! #Android 4.0",neutral,1
#Twitter'sMalfunctioningAgain,negative,0
Watch short video on #Microsoft #Lync End User Adoption. A practical solution for users http://t.co/Qpk5DHEn #ITPro #UCOMS #OCS #WhyMSFT,neutral,1
Настоящий твиттерянин как только попадает в толпу стремиться тут же как можно быстрее попасть в #twitter,neutral,1
"Now I that i know god exists, realisation dawns on me that, he hates me
#Microsoft #ICPC",neutral,1
"Hello again, iPhone 4!!! Thank you, @apple! Although this should have never broken in the first place! #tsk",neutral,1
RT @codebit_org: #Microsoft convierte en táctil a cualquier superficie [ #VIDEO ] http://t.co/mKNOVBUS,neutral,1
it's in the curve baby http://t.co/ORDg1z2F #google #nexus #android #samsung,neutral,1
Microsoft Security Essentialの定義ファイルがアップデートしました：1.115.131.0 &gt; http://t.co/8K7uMmFZ #Microsoft,neutral,1
I am now the proud owner of @apple tv thanks to big bro @steveeadie and family!!,neutral,1
"Meest comfortabele Touch area voor tablets, volgens onderzoek #Microsoft #augnl 2thumbsUp http://t.co/ChwcvZLE",neutral,1
"#Microsoft CEO #Steve_Ballmer on Not Buying #Yahoo: “Sometimes, You’re Lucky” http://t.co/YgISO7xt",neutral,1
I can't c it as an important invention ... Siri is an incomparable alternative!  -- PocketTouch http://t.co/4DPIoyqT #MicroSoft #Siri,neutral,1
#California Governor @JerryBrown declares today #SteveJobsDay in his State. Music video tribute  http://t.co/mNr1HIx2 @mashable @cnet @apple,neutral,1
#google #icecreamsandwich totally blowing #Apple iShit away...,positive,2
グーグルと韓国のサムスン電子、スマートフォンの新機種「ギャラクシー・ネクサス」を１１月に世界で順次発売すると発表。４・６５型の有機ＥＬ画面を採用。日本ではＮＴＴドコモが発売　#keizai #sumaho #google　　http://t.co/h822eCym,neutral,1
"Né @Apple, vai trabalhar no iPhone5",neutral,1
Everything Can Be A Digital ... http://t.co/fG0wfyWl #microsoft #carnegiemellon,neutral,1
"Loving these names. ""@Google Chases @Apple With Ice Cream Sandwich"" - http://t.co/u3LchmGD #mobile",neutral,1
#HPVirtualSystem 4 #Microsoft is the latest solution from HP & Microsoft’s $250 million I2A initiative http://t.co/4VCIUZGL,neutral,1
solo #google puede ponerle a un OS #IceCreamSandwich,neutral,1
"Samsung Galaxy Nexus vs. Galaxy S II, Nexus One and Nexus S (macro hands-on) http://t.co/F9l7GnWT #Google #NexusS",neutral,1
Quem não tem um #TWITTER que atire a primeira pedra!,neutral,1
"Dropbox, el servicio de almacenamiento en la nube, por las nubes http://t.co/QJ73xjlE #web #microsoft #tecnologia",neutral,1
My friend @bm88 found this article on the #ios5 battery drain problem http://t.co/zMX85Fkd @apple,neutral,1
#Google (and #Twitter ) get ready for the debut of #IceCreamSandwich http://t.co/T36KZ6gf,neutral,1
Check out our newly revamped Testimonials page for more information on how #Microsoft #Dynamics #CRM can work fo... http://t.co/nnvy8NP2,neutral,1
Newest version of my (and @latc214's) phone (and a new version of Android) announced today. http://t.co/7acjrKIN #nexus #google #samsung,neutral,1
#Microsoft: #Mango Now Available to Nearly Everyone - http://t.co/vQkJ84AC #windowsphone #wp7,neutral,1
#Microsoft Research cumple 20 años. Una historia de importantes innovaciones tecnológicas. ¡Vamos por más! http://t.co/NWSTmMgC,neutral,1
"dear @apple, why you gotta go change the way &lt;input type=""number""&gt; is handled out of the blue?",negative,0
